City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,st. john's,47.5649,-52.7093,5.439999999999998,86,100,12.86,CA,1713707295
328,ghadamis,30.1337,9.5007,35.950000000000045,8,100,6.54,LY,1713707326
329,dassun,17.7204,121.6816,25.220000000000027,70,0,1.81,PH,1713707326
330,don luan,11.5333,106.9167,30.52000000000004,54,100,4.05,VN,1713707224
331,glace bay,46.1969,-59.957,9.53000000000003,77,40,3.6,CA,1713707328
332,las vegas,36.175,-115.1372,23.710000000000036,26,0,2.57,US,1713707181
333,blythe,33.6103,-114.5964,18.25,36,0,2.06,US,1713707329
334,san marcelino,14.9742,120.1573,30.610000000000014,70,70,2.03,PH,1713707294
335,dudinka,69.4058,86.1778,-13.539999999999964,99,99,1.54,RU,1713707329
336,bhongir,17.5108,78.8889,34.610000000000014,38,28,3.41,IN,1713707330
337,belmonte,-15.8631,-38.8828,25.58000000000004,85,89,4.2,BR,1713707331
338,rudsar,37.1376,50.288,20.99000000000001,72,80,0.82,IR,1713707054
339,akureyri,65.6835,-18.0878,7.960000000000036,39,20,6.69,IS,1713707332
340,kosh-agach,50.0,88.6667,6.28000000000003,28,55,1.34,RU,1713707332
341,novyy urengoy,66.0833,76.6333,-7.189999999999998,96,100,3.92,RU,1713707332
342,mulki,13.1,74.8,30.600000000000023,74,20,2.06,IN,1713707333
343,maumere,-8.6199,122.2111,27.170000000000016,81,100,1.98,ID,1713707333
344,pirallahi,40.4723,50.333,24.08000000000004,49,1,5.1,AZ,1713707334
345,zeya,53.75,127.2667,4.710000000000036,89,100,2.13,RU,1713707334
346,turpan,42.9333,89.1667,28.220000000000027,18,94,3.85,CN,1713707334
347,kyzyl-suu,42.3414,78.0056,11.930000000000007,64,0,0.62,KG,1713707335
348,san cristobal verapaz,15.3833,-90.4,15.310000000000002,94,0,0.0,GT,1713707335
349,guanica,17.9716,-66.908,30.29000000000002,65,0,1.85,PR,1713707336
350,serov,59.6033,60.5787,12.310000000000002,54,17,3.73,RU,1713707336
351,kilju,40.9642,129.3278,9.420000000000016,96,64,0.29,KP,1713707336
352,inarajan village,13.2736,144.7484,28.08000000000004,87,100,5.97,GU,1713707337
353,flying fish cove,-10.4217,105.6791,24.82000000000005,100,100,4.63,CX,1713707098
354,barguzin,53.6167,109.6167,0.9300000000000068,90,100,1.77,RU,1713707337
355,dauphin,51.1494,-100.0502,4.080000000000041,52,0,5.14,CA,1713707338
356,nenjiang,49.1833,125.2167,14.980000000000018,42,99,7.88,CN,1713707338
357,yilan,24.757,121.753,27.810000000000002,91,100,0.6,TW,1713707069
358,broken hill,-31.95,141.4333,15.680000000000007,35,0,4.3,AU,1713707339
359,kourou,5.1552,-52.6478,26.03000000000003,85,92,2.73,GF,1713707339
360,sinabang,2.4803,96.3801,27.680000000000007,77,80,0.9,ID,1713707340
361,tolanaro,-25.0319,46.9987,25.04000000000002,83,75,3.09,MG,1713707341
362,san juan colorado,16.4586,-97.9536,26.53000000000003,35,0,0.63,MX,1713707341
363,katsuura,35.1333,140.3,16.010000000000048,94,100,1.34,JP,1713707228
364,port douglas,-16.4833,145.4667,24.57000000000005,76,100,4.01,AU,1713707342
365,gadzhiyevo,69.2551,33.3362,-3.75,69,97,5.51,RU,1713707343
366,carolina beach,34.0352,-77.8936,19.5,97,100,6.91,US,1713707142
367,tindouf,27.6711,-8.1474,28.25,24,0,2.06,DZ,1713707105
368,puerto rosario,-24.45,-57.0833,31.32000000000005,41,0,2.82,PY,1713707344
369,barakani,-12.1356,44.4317,27.860000000000014,78,99,3.82,KM,1713707345
370,palikir - national government center,6.9248,158.1611,24.410000000000025,100,40,0.0,FM,1713707117
371,shiloh,38.5614,-89.8973,9.390000000000043,61,0,3.09,US,1713707346
372,acajutla,13.5928,-89.8275,28.720000000000027,72,22,1.99,SV,1713707192
373,ulety,51.3572,112.4849,4.720000000000027,59,100,4.65,RU,1713707346
374,antofagasta,-23.65,-70.4,20.600000000000023,66,4,2.03,CL,1713707347
375,monticello,45.3055,-93.7941,6.7900000000000205,57,0,3.09,US,1713707347
376,port alfred,-33.5906,26.891,23.430000000000007,86,100,3.58,ZA,1713707348
377,mount isa,-20.7333,139.5,18.870000000000005,45,7,4.12,AU,1713707348
378,ouesso,1.6136,16.0517,37.670000000000016,31,57,1.58,CG,1713707348
379,dese,11.1333,39.6333,18.180000000000007,72,97,2.63,ET,1713707349
380,misratah,32.3754,15.0925,19.74000000000001,69,100,9.4,LY,1713707349
381,jizan,17.3333,42.6667,33.52000000000004,48,93,6.03,SA,1713707224
382,sandacho,34.8833,135.2333,16.100000000000023,91,100,2.21,JP,1713707341
383,karratha,-20.7377,116.8463,25.470000000000027,50,0,0.32,AU,1713707350
384,witnica,52.6732,14.8977,8.879999999999995,36,100,4.49,PL,1713707351
385,lichuan,30.3,108.85,11.890000000000043,91,87,0.82,CN,1713707351
386,plattsburgh,44.6995,-73.4529,8.230000000000018,48,0,3.6,US,1713707351
387,cambria,35.5641,-121.0808,12.640000000000043,64,0,2.55,US,1713707352
388,bandar-e lengeh,26.5579,54.8807,28.060000000000002,57,0,5.14,IR,1713707141
389,shakawe,-18.3667,21.85,33.02000000000004,16,0,3.55,BW,1713707353
390,awjilah,29.1081,21.2869,33.43000000000001,11,58,4.19,LY,1713707353
391,kavieng,-2.5744,150.7967,28.439999999999998,73,64,4.47,PG,1713707354
392,yigo village,13.5361,144.8886,27.160000000000025,79,40,5.66,GU,1713707095
393,ar rutbah,33.0381,40.2848,26.83000000000004,24,1,5.93,IQ,1713707124
394,khalabat,34.06,72.8894,19.450000000000045,74,14,5.84,PK,1713707355
395,gandiaye,14.2333,-16.2667,37.27000000000004,12,85,3.98,SN,1713707355
396,puerto deseado,-47.7503,-65.8938,7.060000000000002,44,6,8.26,AR,1713707355
397,zhuanghe,39.7008,122.9911,13.720000000000027,59,99,2.09,CN,1713707099
398,auki,-8.7676,160.7034,25.910000000000025,88,29,0.77,SB,1713707356
399,kapuskasing,49.4169,-82.4331,-4.949999999999989,68,100,6.69,CA,1713707357
400,sept-iles,50.2001,-66.3821,6.2900000000000205,59,20,4.63,CA,1713707357
401,neryungri,56.6709,124.6491,-8.229999999999961,96,35,1.91,RU,1713707360
402,severo-yeniseyskiy,60.3725,93.0408,-3.569999999999993,75,100,3.13,RU,1713707361
403,northam,51.0333,-4.2167,13.470000000000027,72,42,4.13,GB,1713707361
404,laguna,38.421,-121.4238,15.100000000000023,84,0,2.06,US,1713707361
405,taunggyi,20.7833,97.0333,23.400000000000034,36,7,1.79,MM,1713707169
406,vila franca do campo,37.7167,-25.4333,18.27000000000004,99,30,3.08,PT,1713707362
407,acarau,-2.8856,-40.12,27.680000000000007,84,97,4.41,BR,1713707172
408,piedmont,37.8244,-122.2316,12.800000000000011,85,40,2.24,US,1713707363
409,khandyga,62.6667,135.6,-1.7299999999999613,97,100,0.64,RU,1713707364
410,richards bay,-28.783,32.0377,25.840000000000032,69,9,3.11,ZA,1713707364
411,ulanhot,46.0833,122.0833,18.390000000000043,30,95,9.58,CN,1713707095
412,salto,-31.3833,-57.9667,23.82000000000005,73,100,1.34,UY,1713707365
413,jamestown,42.097,-79.2353,4.770000000000039,74,100,2.57,US,1713707163
414,cestos city,5.46,-9.5828,31.04000000000002,65,100,4.21,LR,1713707298
415,kristiansund,63.1115,7.732,9.03000000000003,65,40,3.6,NO,1713707366
416,wanning,18.8003,110.3967,26.57000000000005,92,3,4.63,CN,1713707366
417,champerico,14.3,-91.9167,26.30000000000001,73,31,2.8,GT,1713707367
418,flin flon,54.7682,-101.865,-3.089999999999975,74,20,1.03,CA,1713707367
419,zouerate,22.7187,-12.4521,28.870000000000005,16,0,5.04,MR,1713707082
420,san miguel chicaj,15.1,-90.4,18.160000000000025,63,7,0.78,GT,1713707368
421,tabuk,17.4189,121.4443,25.100000000000023,68,1,0.87,PH,1713707368
422,nemuro,43.3236,145.575,2.32000000000005,94,100,4.53,JP,1713707370
423,lerwick,60.1545,-1.1494,7.0,94,100,4.25,GB,1713707370
424,tobruk,32.0836,23.9764,19.870000000000005,64,43,7.19,LY,1713707247
425,ghat,24.9647,10.1728,37.77000000000004,4,100,8.04,LY,1713707371
426,jayapura,-2.5333,140.7,27.660000000000025,88,98,3.25,ID,1713707371
427,berezovyy,51.6667,135.7,0.34000000000003183,96,97,0.51,RU,1713707372
428,sampit,-2.5333,112.95,24.140000000000043,99,100,1.34,ID,1713707116
429,kapa'a,22.0752,-159.319,22.180000000000007,72,75,7.2,US,1713707373
430,melekeok village,7.4957,134.6367,27.310000000000002,94,75,4.12,PW,1713707373
431,codrington,-38.2667,141.9667,8.620000000000005,90,0,2.14,AU,1713707374
432,iskateley,67.6803,53.1512,-11.659999999999968,89,100,6.71,RU,1713707374
433,sao vicente,-23.9631,-46.3919,27.370000000000005,73,20,1.03,BR,1713707375
434,alaghsas,17.0187,8.0168,41.94,7,0,6.69,NE,1713707267
435,vorkuta,67.5,64.0,-9.939999999999998,93,100,5.36,RU,1713707376
436,pangani,-5.4333,38.9667,27.430000000000007,81,99,4.86,TZ,1713707376
437,makueni boma,-1.8041,37.6203,23.410000000000025,77,100,2.15,KE,1713707297
438,palmer,42.1584,-72.3287,8.650000000000034,50,20,2.24,US,1713707135
439,sisimiut,66.9395,-53.6735,1.2700000000000387,91,100,8.73,GL,1713707377
440,madang,-5.2246,145.7966,26.03000000000003,83,63,0.31,PG,1713707301
441,were ilu,10.6,39.4333,20.379999999999995,52,100,4.5,ET,1713707378
442,tidjikja,18.5564,-11.4271,37.52000000000004,8,79,1.19,MR,1713707380
443,norderney,53.7,7.15,10.550000000000011,62,34,6.21,DE,1713707380
444,buka,40.8108,69.1986,22.900000000000034,49,44,2.86,UZ,1713707381
445,palu,-0.8917,119.8707,25.720000000000027,96,95,0.66,ID,1713707381
446,south monroe,41.8959,-83.4177,5.140000000000043,60,100,4.12,US,1713707381
447,darovskoy,58.77,47.9564,14.350000000000023,39,40,2.28,RU,1713707382
448,arkalyk,50.2486,66.9114,21.960000000000036,37,0,5.37,KZ,1713707382
449,port saint john's,-31.6229,29.5448,23.55000000000001,85,96,3.93,ZA,1713707382
450,shubarkuduk,49.1447,56.4872,24.79000000000002,39,100,5.92,KZ,1713707383
451,xilin hot,43.9667,116.0333,12.379999999999995,56,100,8.83,CN,1713707383
452,lubang,13.8584,120.124,29.24000000000001,74,48,6.38,PH,1713707384
453,newman,37.3138,-121.0208,12.939999999999998,78,5,1.34,US,1713707384
454,maua,-23.6678,-46.4614,26.110000000000014,72,0,0.73,BR,1713707125
455,ettrick,37.2402,-77.43,10.120000000000005,83,100,2.06,US,1713707385
456,hirara,24.8,125.2833,26.920000000000016,94,20,3.6,JP,1713707234
457,niafunke,15.9322,-3.9906,41.94,5,4,2.16,ML,1713707386
458,es castell,39.8795,4.2854,16.379999999999995,48,0,7.72,ES,1713707386
459,tamanrasset,22.785,5.5228,31.950000000000045,6,0,8.75,DZ,1713707386
460,sainyabuli,19.25,101.75,28.120000000000005,26,0,1.18,LA,1713707387
461,stephenville,32.2207,-98.2023,11.07000000000005,82,100,3.09,US,1713707387
462,natal,-5.795,-35.2094,31.120000000000005,66,40,5.14,BR,1713707388
463,naze,28.3667,129.4833,22.510000000000048,91,56,4.61,JP,1713707356
464,ta`u,-14.2336,-169.5144,29.110000000000014,74,100,5.83,AS,1713707388
465,nabire,-3.3667,135.4833,26.08000000000004,89,85,0.78,ID,1713707227
466,yanchep,-31.55,115.6833,21.640000000000043,78,5,3.4,AU,1713707390
467,eching,48.3,11.6167,7.3799999999999955,84,75,1.79,DE,1713707390
468,mae hong son,19.3003,97.9685,29.720000000000027,43,11,0.81,TH,1713707230
469,porangatu,-13.4408,-49.1486,29.590000000000032,59,72,3.3,BR,1713707391
470,lupiro,-8.3833,36.6667,26.79000000000002,84,75,0.75,TZ,1713707391
471,ahar,38.4774,47.0699,20.900000000000034,33,52,5.69,IR,1713707237
472,las veredas,23.1388,-109.7075,24.52000000000004,38,1,1.1,MX,1713707392
473,anderson,34.5334,-82.6499,13.300000000000011,94,100,4.12,US,1713707392
474,hasaki,35.7333,140.8333,15.220000000000027,75,100,4.72,JP,1713707180
475,neiafu,-18.65,-173.9833,26.379999999999995,83,40,3.6,TO,1713707393
476,basco,20.4487,121.9702,27.590000000000032,83,45,4.77,PH,1713707393
477,castillos,-34.1667,-53.8333,20.600000000000023,72,100,0.6,UY,1713707394
478,qamdo,31.1667,97.2333,3.6000000000000227,39,72,0.9,CN,1713707394
479,port augusta,-32.5,137.7667,15.350000000000023,47,0,2.87,AU,1713707155
480,colonia,50.9333,6.95,11.080000000000041,60,20,10.8,DE,1713707161
481,suva,-18.1416,178.4415,23.710000000000036,100,75,1.03,FJ,1713707396
482,fort mcmurray,56.7268,-111.381,0.7700000000000387,43,0,3.09,CA,1713707397
483,karak,31.1667,35.75,20.189999999999998,35,0,5.61,JO,1713707397
484,nantucket,41.2835,-70.0995,9.490000000000009,63,0,5.66,US,1713707398
485,morehead city,34.7229,-76.726,20.0,85,100,3.58,US,1713707398
486,morioka,39.7036,141.1525,8.930000000000007,83,100,0.53,JP,1713707226
487,la ronge,55.1001,-105.2842,2.140000000000043,38,0,2.06,CA,1713707399
488,zvezdnyy,57.7325,56.3147,17.33000000000004,45,32,3.12,RU,1713707399
489,sarmiento,-45.5882,-69.07,6.360000000000014,47,0,1.46,AR,1713707400
490,keynsham,51.4139,-2.4978,14.120000000000005,48,20,5.14,GB,1713707401
491,atar,20.5169,-13.0499,35.56,12,0,3.38,MR,1713707395
492,dakhla,23.6848,-15.958,22.010000000000048,64,0,10.29,EH,1713707407
493,selfoss,63.9331,-20.9971,7.25,51,27,7.73,IS,1713707413
494,yaren,-0.5472,166.916,28.53000000000003,78,64,5.03,NR,1713707415
495,walvis bay,-22.9575,14.5053,25.53000000000003,47,0,5.14,NA,1713707396
496,taraz,42.9,71.3667,18.230000000000018,55,75,4.0,KZ,1713707126
497,placido de castro,-10.3353,-67.1856,28.340000000000032,72,100,1.31,BR,1713707416
498,narman,40.3465,41.8703,13.700000000000045,52,91,0.64,TR,1713707417
499,holualoa,19.6228,-155.9522,20.910000000000025,81,0,1.54,US,1713707418
500,brokopondo,4.75,-55.1667,28.590000000000032,68,100,2.41,SR,1713707302
501,alexandria,31.2156,29.9553,20.689999999999998,55,0,5.02,EG,1713707362
502,kalemie,-5.9475,29.1947,25.79000000000002,73,98,3.35,CD,1713707419
503,greymouth,-42.4667,171.2,12.460000000000036,90,100,1.8,NZ,1713707217
504,montepuez,-13.1256,38.9997,25.160000000000025,66,100,2.4,MZ,1713707395
505,vilyuysk,63.7553,121.6247,0.5600000000000023,100,100,3.58,RU,1713707420
506,wathlingen,52.5333,10.15,11.360000000000014,42,40,6.69,DE,1713707420
507,luwuk,-0.9516,122.7875,27.0,90,97,0.71,ID,1713707421
508,barcelos,41.5388,-8.6151,27.180000000000007,29,0,1.02,PT,1713707421
509,muroto-misakicho,33.2833,134.15,17.930000000000007,97,100,6.46,JP,1713707422
510,an nuhud,12.7,28.4333,40.56,7,100,5.04,SD,1713707422
511,tshikapa,-6.4167,20.8,30.53000000000003,61,94,0.82,CD,1713707422
512,motueka,-41.1333,173.0167,9.5,84,21,2.09,NZ,1713707423
513,sheridan,44.8333,-106.9173,7.8799999999999955,80,0,2.06,US,1713707295
514,christchurch,-43.5333,172.6333,12.730000000000018,89,100,0.89,NZ,1713707227
515,san borja,-14.8167,-66.85,29.260000000000048,70,86,1.84,BO,1713707424
516,tsiombe,-25.3,45.4833,24.860000000000014,62,24,4.16,MG,1713707424
517,atafu village,-8.5421,-172.5159,29.29000000000002,75,14,5.01,TK,1713707425
518,shetpe,44.1667,52.1167,28.28000000000003,22,80,5.56,KZ,1713707425
519,lamu,-2.2717,40.902,28.350000000000023,77,100,6.9,KE,1713707425
520,yasinya,48.2794,24.3604,6.660000000000025,72,100,2.49,UA,1713707426
521,conduaga,8.862,117.4893,26.680000000000007,81,7,1.51,PH,1713707427
522,ashland,40.8167,-82.2665,4.590000000000032,72,100,4.13,US,1713707428
523,taltal,-25.4,-70.4833,19.78000000000003,73,2,2.61,CL,1713707428
524,middelburg,-25.7751,29.4648,28.420000000000016,19,0,1.58,ZA,1713707429
525,revda,56.801,59.9303,15.490000000000009,45,87,2.86,RU,1713707429
526,grand-bassam,5.2118,-3.7388,32.98000000000002,65,100,5.3,CI,1713707429
527,biloela,-24.4167,150.5,18.390000000000043,83,86,7.9,AU,1713707430
528,mandalgovi,45.7625,106.2708,3.0400000000000205,53,14,2.63,MN,1713707430
529,boca do acre,-8.7522,-67.3978,27.470000000000027,79,100,1.44,BR,1713707431
530,piterka,50.6803,47.4454,27.27000000000004,36,42,6.7,RU,1713707431
531,ducheng,23.2373,111.5317,21.49000000000001,97,100,1.64,CN,1713707432
532,san angelo,31.4638,-100.437,10.300000000000011,85,100,4.63,US,1713707432
533,panguipulli,-39.6333,-72.3333,9.439999999999998,69,100,0.97,CL,1713707432
534,oliver,49.1831,-119.5524,8.140000000000043,45,6,0.51,CA,1713707433
535,weiser,44.251,-116.9693,12.110000000000014,67,100,2.24,US,1713707433
536,bahia honda,22.9036,-83.1592,27.360000000000014,55,0,3.54,CU,1713707254
537,jati,24.3539,68.2671,29.870000000000005,38,0,8.66,PK,1713707373
538,ulsteinvik,62.3432,5.8487,10.5,62,4,0.81,NO,1713707434
539,luganville,-15.5333,167.1667,26.5,90,100,2.53,VU,1713707435
540,sa'dah,16.9402,43.7639,24.980000000000018,37,38,6.22,YE,1713707435
541,vilhena,-12.7406,-60.1458,25.120000000000005,88,75,2.57,BR,1713707436
542,eyl,7.9803,49.8164,29.77000000000004,72,99,5.33,SO,1713707407
543,jinchang,38.4953,102.1739,14.860000000000014,25,91,2.54,CN,1713707436
544,arar,30.9753,41.0381,30.010000000000048,20,0,9.26,SA,1713707437
545,bardai,11.65,7.2333,38.01000000000005,19,68,2.14,NG,1713707437
546,daru,-9.0763,143.2092,26.78000000000003,87,99,3.52,PG,1713707439
547,erdaojiang,41.7764,126.0319,13.450000000000045,54,79,1.59,CN,1713707439
548,aral,40.5156,81.2636,24.25,14,0,4.39,CN,1713707439
549,port nelson,23.6333,-74.8333,24.439999999999998,65,0,6.86,BS,1713707440
550,benghazi,32.1167,20.0667,21.420000000000016,48,90,4.56,LY,1713707440
551,tokonou,9.65,-9.7833,35.98000000000002,33,28,4.22,GN,1713707440
552,horta,38.5333,-28.6333,16.80000000000001,90,40,2.68,PT,1713707441
553,polyarnyy,69.1989,33.4478,-3.7099999999999795,68,99,5.37,RU,1713707441
554,gumla,23.05,84.55,34.110000000000014,17,100,3.39,IN,1713707243
555,dunedin,-45.8742,170.5036,12.110000000000014,84,81,4.02,NZ,1713707259
